timestamp,bvp,eda,temp,PPG GREEN
1708002920.03125,62.9,4.624649,35.55,2062920.0
1708002920.046875,57.12,4.536274,35.55,2062924.0
1708002920.0625,50.88,4.67588,35.55,2063166.0
1708002920.078125,44.65,4.715585,35.55,2063119.0
1708002920.09375,38.87,4.718147,35.59,2063141.0
1708002920.109375,33.86,4.711743,35.59,2063089.0
1708002920.125,29.76,4.711743,35.59,2063542.0
1708002920.140625,26.56,4.710462,35.59,2063826.0
1708002920.15625,24.13,4.701496,35.65,2064677.0
1708002920.171875,22.34,4.700215,35.65,2065445.0
1708002920.1875,21.01,4.696373,35.65,2066168.0
1708002920.203125,19.95,4.695092,35.65,2066994.0
1708002920.21875,18.92,4.684846,35.63,2067866.0
1708002920.234375,17.63,4.677161,35.63,2068547.0
1708002920.25,15.8,4.6746,35.63,2069504.0
1708002920.265625,13.22,4.677161,35.63,2070282.0
1708002920.28125,9.83,4.673319,35.66,2071121.0
1708002920.296875,5.74,4.665634,35.66,2071915.0
1708002920.3125,1.23,4.663073,35.66,2073053.0
1708002920.328125,-3.24,4.660511,35.66,2073895.0
1708002920.34375,-7.15,4.65923,35.66,2075066.0
1708002920.359375,-9.99,4.657949,35.66,2075478.0
1708002920.375,-11.44,4.651546,35.66,2072418.0
1708002920.390625,-11.48,4.648984,35.66,2070729.0
1708002920.40625,-10.41,4.64258,35.71,2069520.0
1708002920.421875,-8.85,4.636176,35.71,2074173.0
1708002920.4375,-7.5,4.623368,35.71,2068706.0
1708002920.453125,-7.0,4.623368,35.71,2068150.0
1708002920.46875,-7.76,4.619526,35.73,2068050.0
1708002920.484375,-9.87,4.624649,35.73,2067276.0
1708002920.5,-13.14,4.632334,35.73,2067642.0
1708002920.515625,-17.16,4.636176,35.73,2066108.0
1708002920.53125,-21.44,4.643861,35.75,2066664.0
1708002920.546875,-25.56,4.638738,35.75,2065816.0
1708002920.5625,-29.3,4.633615,35.75,2065899.0
1708002920.578125,-32.74,4.640018,35.75,2066201.0
1708002920.59375,-36.23,4.645142,35.77,2066508.0
