timestamp,bvp,eda,temp,PPG GREEN
1567412526.140625,-61.98,0.153667,31.33,1955915.0
1567412526.15625,-63.96,0.169034,31.33,1953205.0
1567412526.171875,-68.56,0.16007,31.33,1950925.0
1567412526.1875,-76.15,0.152387,31.33,1949040.0
1567412526.203125,-86.51,0.151106,31.31,1947674.0
1567412526.21875,-98.9,0.148545,31.31,1946235.0
1567412526.234375,-112.36,0.147264,31.31,1944891.0
1567412526.25,-125.89,0.151106,31.31,1943998.0
1567412526.265625,-138.67,0.151106,31.35,1943647.0
1567412526.28125,-150.02,0.148545,31.35,1943819.0
1567412526.296875,-159.31,0.147264,31.35,1944032.0
1567412526.3125,-165.88,0.147264,31.35,1944258.0
1567412526.328125,-169.13,0.152387,31.33,1944547.0
1567412526.34375,-168.69,0.152387,31.33,1945087.0
1567412526.359375,-164.68,0.151106,31.33,1945551.0
1567412526.375,-157.78,0.148545,31.33,1945928.0
1567412526.390625,-149.03,0.149826,31.31,1943922.0
1567412526.40625,-139.52,0.147264,31.31,1939590.0
1567412526.421875,-130.04,0.152387,31.31,1935701.0
1567412526.4375,-120.85,0.152387,31.31,1932568.0
1567412526.453125,-111.81,0.149826,31.31,1929936.0
1567412526.46875,-102.65,0.149826,31.31,1927533.0
1567412526.484375,-93.19,0.149826,31.31,1926188.0
1567412526.5,-83.42,0.151106,31.31,1924905.0
1567412526.515625,-73.43,0.152387,31.33,1923666.0
1567412526.53125,-63.29,0.152387,31.33,1922631.0
1567412526.546875,-52.91,0.148545,31.33,1922337.0
1567412526.5625,-42.19,0.149826,31.33,1922539.0
1567412526.578125,-31.21,0.152387,31.33,1922910.0
1567412526.59375,-20.25,0.152387,31.33,1923691.0
1567412526.609375,-9.84,0.152387,31.33,1924924.0
1567412526.625,-0.54,0.149826,31.33,1925990.0
1567412526.640625,7.3,0.149826,31.33,1928373.0
1567412526.65625,13.65,0.149826,31.33,1931221.0
1567412526.671875,18.8,0.151106,31.33,1934506.0
1567412526.6875,23.21,0.151106,31.33,1936059.0
1567412526.703125,27.26,0.149826,31.33,1934268.0
1567412526.71875,31.15,0.149826,31.33,1931706.0
1567412526.734375,34.9,0.148545,31.33,1929418.0
1567412526.75,38.46,0.152387,31.33,1927741.0
1567412526.765625,41.91,0.151106,31.35,1926359.0
1567412526.78125,45.44,0.151106,31.35,1925132.0
1567412526.796875,49.33,0.149826,31.35,1924295.0
1567412526.8125,53.67,0.149826,31.35,1923493.0
1567412526.828125,58.34,0.149826,31.33,1922258.0
1567412526.84375,63.02,0.152387,31.33,1921425.0
1567412526.859375,67.44,0.153667,31.33,1921655.0
1567412526.875,71.52,0.152387,31.33,1922347.0
1567412526.890625,75.46,0.148545,31.31,1923564.0
1567412526.90625,79.46,0.148545,31.31,1924406.0
1567412526.921875,83.4,0.151106,31.31,1925756.0
1567412526.9375,86.7,0.152387,31.31,1929214.0
1567412526.953125,88.37,0.152387,31.33,1932986.0
1567412526.96875,87.56,0.148545,31.33,1938346.0
1567412526.984375,84.04,0.148545,31.33,1942280.0
1567412527.0,78.45,0.151106,31.33,1943121.0
1567412527.015625,72.1,0.152387,31.33,1940630.0
1567412527.03125,66.45,0.151106,31.33,1936640.0
1567412527.046875,62.48,0.148545,31.33,1934052.0
1567412527.0625,60.37,0.148545,31.33,1931545.0
1567412527.078125,59.49,0.151106,31.31,1928724.0
1567412527.09375,58.91,0.151106,31.31,1926563.0
1567412527.109375,57.68,0.151106,31.31,1924493.0
1567412527.125,55.22,0.148545,31.31,1922400.0
1567412527.140625,51.19,0.151106,31.33,1920502.0
1567412527.15625,45.39,0.148545,31.33,1919920.0
1567412527.171875,37.56,0.151106,31.33,1919845.0
1567412527.1875,27.36,0.149826,31.33,1920137.0
1567412527.203125,14.57,0.151106,31.29,1920549.0
1567412527.21875,-0.71,0.149826,31.29,1920789.0
1567412527.234375,-17.86,0.148545,31.29,1921368.0
1567412527.25,-35.79,0.152387,31.29,1921902.0
1567412527.265625,-53.16,0.151106,31.33,1922336.0
1567412527.28125,-68.74,0.151106,31.33,1923141.0
1567412527.296875,-81.73,0.148545,31.33,1924209.0
1567412527.3125,-92.01,0.148545,31.33,1922838.0
1567412527.328125,-100.15,0.151106,31.31,1919446.0
1567412527.34375,-107.32,0.152387,31.31,1916472.0
1567412527.359375,-114.98,0.152387,31.31,1914565.0
1567412527.375,-124.6,0.149826,31.31,1912899.0
1567412527.390625,-137.34,0.148545,31.31,1911784.0
1567412527.40625,-153.85,0.148545,31.31,1911363.0
1567412527.421875,-174.28,0.152387,31.31,1910903.0
1567412527.4375,-198.35,0.152387,31.31,1910057.0
1567412527.453125,-225.33,0.151106,31.31,1909881.0
1567412527.46875,-253.94,0.149826,31.31,1910177.0
1567412527.484375,-282.25,0.149826,31.31,1910976.0
1567412527.5,-307.92,0.152387,31.31,1911597.0
1567412527.515625,-328.8,0.153667,31.31,1912797.0
1567412527.53125,-343.66,0.153667,31.31,1913770.0
1567412527.546875,-352.85,0.149826,31.31,1914948.0
1567412527.5625,-358.23,0.149826,31.31,1915841.0
1567412527.578125,-362.4,0.152387,31.31,1917210.0
1567412527.59375,-367.57,0.153667,31.31,1918628.0
1567412527.609375,-374.73,0.152387,31.31,1918450.0
1567412527.625,-383.44,0.149826,31.31,1915684.0
1567412527.640625,-392.47,0.149826,31.35,1912838.0
1567412527.65625,-400.7,0.152387,31.35,1911017.0
1567412527.671875,-407.55,0.152387,31.35,1909781.0
1567412527.6875,-412.68,0.167753,31.35,1908720.0
1567412527.703125,-415.33,0.147264,31.31,1908634.0
1567412527.71875,-413.81,0.149826,31.31,1908504.0
1567412527.734375,-405.85,0.151106,31.31,1908302.0
1567412527.75,-389.66,0.152387,31.31,1908187.0
1567412527.765625,-364.94,0.152387,31.29,1908539.0
1567412527.78125,-333.27,0.149826,31.29,1909431.0
1567412527.796875,-297.5,0.151106,31.29,1910578.0
1567412527.8125,-260.49,0.153667,31.29,1911826.0
1567412527.828125,-224.18,0.152387,31.31,1913014.0
1567412527.84375,-189.27,0.153667,31.31,1914364.0
1567412527.859375,-155.78,0.151106,31.31,1915617.0
1567412527.875,-123.85,0.149826,31.31,1916880.0
1567412527.890625,-94.31,0.151106,31.29,1918638.0
1567412527.90625,-68.48,0.153667,31.29,1919040.0
1567412527.921875,-47.5,0.153667,31.29,1916817.0
1567412527.9375,-31.62,0.151106,31.29,1914161.0
1567412527.953125,-19.96,0.149826,31.31,1912517.0
1567412527.96875,-10.78,0.149826,31.31,1911205.0
1567412527.984375,-2.21,0.152387,31.31,1910375.0
1567412528.0,7.16,0.152387,31.31,1910285.0
1567412528.015625,18.01,0.152387,31.31,1910336.0
1567412528.03125,30.25,0.149826,31.31,1910138.0
1567412528.046875,43.32,0.149826,31.31,1910296.0
1567412528.0625,56.39,0.151106,31.31,1910741.0
1567412528.078125,68.57,0.152387,31.31,1911844.0
1567412528.09375,79.03,0.152387,31.31,1912836.0
1567412528.109375,87.13,0.149826,31.31,1914138.0
1567412528.125,92.44,0.149826,31.31,1915479.0
1567412528.140625,94.83,0.149826,31.29,1916851.0
1567412528.15625,94.49,0.152387,31.29,1918270.0
1567412528.171875,91.84,0.152387,31.29,1919659.0
1567412528.1875,87.53,0.153667,31.29,1921358.0
1567412528.203125,82.37,0.149826,31.31,1922389.0
1567412528.21875,77.24,0.151106,31.31,1920450.0
1567412528.234375,73.05,0.152387,31.31,1917634.0
1567412528.25,70.59,0.153667,31.31,1915919.0
1567412528.265625,70.43,0.153667,31.31,1914984.0
1567412528.28125,72.75,0.149826,31.31,1914001.0
1567412528.296875,77.37,0.149826,31.31,1913680.0
1567412528.3125,83.75,0.152387,31.31,1914058.0
1567412528.328125,91.11,0.152387,31.29,1913629.0
1567412528.34375,98.58,0.152387,31.29,1913561.0
1567412528.359375,105.26,0.151106,31.29,1914041.0
1567412528.375,110.3,0.148545,31.29,1914730.0
1567412528.390625,112.87,0.152387,31.29,1915915.0
1567412528.40625,112.15,0.153667,31.29,1917087.0
1567412528.421875,107.53,0.153667,31.29,1918532.0
1567412528.4375,98.89,0.151106,31.29,1919614.0
1567412528.453125,86.91,0.149826,31.29,1920965.0
1567412528.46875,73.28,0.149826,31.29,1922268.0
1567412528.484375,60.47,0.152387,31.29,1923730.0
1567412528.5,51.2,0.152387,31.29,1925024.0
1567412528.515625,47.6,0.153667,31.31,1923740.0
1567412528.53125,50.5,0.151106,31.31,1920791.0
1567412528.546875,59.17,0.151106,31.31,1918930.0
1567412528.5625,71.59,0.153667,31.31,1917881.0
1567412528.578125,85.29,0.154948,31.29,1916932.0
1567412528.59375,98.09,0.153667,31.29,1916428.0
1567412528.609375,108.83,0.149826,31.29,1916449.0
1567412528.625,117.38,0.149826,31.29,1916142.0
1567412528.640625,124.36,0.152387,31.33,1915693.0
1567412528.65625,130.39,0.153667,31.33,1916059.0
1567412528.671875,135.56,0.152387,31.33,1916620.0
1567412528.6875,139.32,0.151106,31.33,1917728.0
1567412528.703125,140.77,0.151106,31.29,1918693.0
