timestamp,bvp,eda,temp,PPG GREEN
1709208565.203125,29.0,0.064036,33.39,1957053.0
1709208565.21875,29.95,0.061474,33.39,1957485.0
1709208565.234375,30.03,0.061474,33.39,1957744.0
1709208565.25,29.35,0.060194,33.39,1958158.0
1709208565.265625,28.21,0.060194,33.41,1958866.0
1709208565.28125,26.92,0.064036,33.41,1959263.0
1709208565.296875,25.67,0.064036,33.41,1960178.0
1709208565.3125,24.5,0.064036,33.41,1961191.0
1709208565.328125,23.3,0.064036,33.41,1962348.0
1709208565.34375,21.91,0.064036,33.41,1963574.0
1709208565.359375,20.26,0.061474,33.41,1965055.0
1709208565.375,18.34,0.060194,33.41,1966515.0
1709208565.390625,16.28,0.061474,33.39,1969544.0
1709208565.40625,14.22,0.060194,33.39,1968017.0
1709208565.421875,12.28,0.064036,33.39,1972874.0
1709208565.4375,10.54,0.064036,33.39,1974537.0
1709208565.453125,8.96,0.066597,33.34,1971112.0
1709208565.46875,7.52,0.062755,33.34,1967590.0
1709208565.484375,6.16,0.062755,33.34,1973441.0
1709208565.5,4.86,0.061474,33.34,1956032.0
1709208565.515625,3.6,0.061474,33.34,1960812.0
1709208565.53125,2.34,0.060194,33.34,1950963.0
1709208565.546875,0.99,0.061474,33.34,1947350.0
1709208565.5625,-0.56,0.064036,33.34,1948485.0
1709208565.578125,-2.42,0.064036,33.34,1953379.0
1709208565.59375,-4.62,0.065316,33.34,1949405.0
1709208565.609375,-7.09,0.061474,33.34,1945527.0
1709208565.625,-9.62,0.061474,33.34,1942081.0
1709208565.640625,-12.0,0.057632,33.33,1943202.0
1709208565.65625,-14.08,0.057632,33.33,1941486.0
1709208565.671875,-15.86,0.056351,33.33,1941197.0
1709208565.6875,-17.51,0.060194,33.33,1942464.0
1709208565.703125,-19.33,0.056351,33.33,1941824.0
1709208565.71875,-21.57,0.057632,33.33,1943192.0
1709208565.734375,-24.39,0.057632,33.33,1943930.0
1709208565.75,-27.73,0.057632,33.33,1945858.0
1709208565.765625,-31.39,0.056351,33.34,1945081.0
1709208565.78125,-35.13,0.056351,33.34,1948235.0
1709208565.796875,-38.71,0.055071,33.34,1947079.0
1709208565.8125,-42.0,0.058913,33.34,1951047.0
1709208565.828125,-45.01,0.060194,33.33,1949619.0
1709208565.84375,-47.9,0.058913,33.33,1953076.0
1709208565.859375,-50.96,0.057632,33.33,1954964.0
1709208565.875,-54.61,0.057632,33.33,1957056.0
1709208565.890625,-59.25,0.055071,33.31,1959507.0
1709208565.90625,-65.17,0.055071,33.31,1961873.0
1709208565.921875,-72.28,0.055071,33.31,1964063.0
1709208565.9375,-80.04,0.057632,33.31,1966418.0
1709208565.953125,-87.48,0.058913,33.33,1968577.0
1709208565.96875,-93.37,0.057632,33.33,1970490.0
1709208565.984375,-96.58,0.057632,33.33,1968199.0
1709208566.0,-96.46,0.057632,33.33,1962890.0
1709208566.015625,-92.96,0.055071,33.31,1958737.0
1709208566.03125,-86.73,0.055071,33.31,1956667.0
1709208566.046875,-78.88,0.055071,33.31,1955744.0
1709208566.0625,-70.73,0.058913,33.31,1955331.0
1709208566.078125,-63.48,0.058913,33.33,1955667.0
1709208566.09375,-58.03,0.057632,33.33,1955892.0
1709208566.109375,-54.89,0.057632,33.33,1955357.0
1709208566.125,-54.13,0.057632,33.33,1954161.0
1709208566.140625,-55.41,0.055071,33.33,1953137.0
1709208566.15625,-58.04,0.055071,33.33,1953030.0
1709208566.171875,-61.03,0.056351,33.33,1953380.0
1709208566.1875,-63.17,0.058913,33.33,1954158.0
1709208566.203125,-63.27,0.058913,33.34,1955411.0
1709208566.21875,-60.33,0.058913,33.34,1956648.0
1709208566.234375,-53.73,0.056351,33.34,1958249.0
1709208566.25,-43.32,0.055071,33.34,1959782.0
1709208566.265625,-29.35,0.055071,33.34,1961267.0
1709208566.28125,-12.36,0.05379,33.34,1962881.0
1709208566.296875,7.04,0.058913,33.34,1964311.0
1709208566.3125,28.35,0.058913,33.34,1966069.0
1709208566.328125,51.21,0.057632,33.33,1967861.0
1709208566.34375,75.45,0.058913,33.33,1969531.0
1709208566.359375,100.97,0.055071,33.33,1971508.0
1709208566.375,127.58,0.055071,33.33,1973503.0
1709208566.390625,154.78,0.056351,33.34,1975719.0
1709208566.40625,181.73,0.058913,33.34,1977789.0
1709208566.421875,207.29,0.058913,33.34,1976874.0
1709208566.4375,230.28,0.058913,33.34,1972789.0
1709208566.453125,249.92,0.058913,33.34,1968968.0
1709208566.46875,266.07,0.057632,33.34,1966855.0
1709208566.484375,279.19,0.056351,33.34,1966087.0
1709208566.5,289.91,0.055071,33.34,1966175.0
1709208566.515625,298.31,0.056351,33.34,1966608.0
1709208566.53125,303.27,0.057632,33.34,1967352.0
1709208566.546875,302.46,0.060194,33.34,1967770.0
1709208566.5625,292.86,0.060194,33.34,1967292.0
1709208566.578125,271.72,0.058913,33.34,1966876.0
1709208566.59375,237.46,0.057632,33.34,1967203.0
1709208566.609375,190.37,0.056351,33.34,1967894.0
1709208566.625,132.96,0.055071,33.34,1969097.0
1709208566.640625,69.9,0.056351,33.34,1970498.0
1709208566.65625,7.41,0.058913,33.34,1972290.0
1709208566.671875,-47.81,0.058913,33.34,1973894.0
1709208566.6875,-90.16,0.058913,33.34,1975456.0
1709208566.703125,-116.68,0.058913,33.37,1977265.0
1709208566.71875,-127.89,0.056351,33.37,1978727.0
1709208566.734375,-127.37,0.057632,33.37,1980327.0
1709208566.75,-120.34,0.055071,33.37,1982626.0
1709208566.765625,-111.67,0.058913,33.37,1984470.0
1709208566.78125,-104.41,0.056351,33.37,1986444.0
1709208566.796875,-99.38,0.060194,33.37,1988443.0
1709208566.8125,-95.99,0.060194,33.37,1990410.0
1709208566.828125,-93.35,0.057632,33.39,1992487.0
1709208566.84375,-91.16,0.056351,33.39,1994658.0
1709208566.859375,-89.72,0.056351,33.39,1996689.0
1709208566.875,-89.34,0.056351,33.39,1996492.0
