timestamp,bvp,eda,temp,PPG GREEN
1551189102.171875,-39.66,0.272776,32.83,1915306.0
1551189102.1875,-45.6,0.271495,32.83,1914575.0
1551189102.203125,-48.4,0.268934,32.83,1913515.0
1551189102.21875,-48.15,0.270214,32.83,1912373.0
1551189102.234375,-45.3,0.272776,32.84,1911438.0
1551189102.25,-40.63,0.270214,32.84,1910549.0
1551189102.265625,-34.98,0.270214,32.84,1908916.0
1551189102.28125,-29.14,0.271495,32.84,1910028.0
1551189102.296875,-23.69,0.271495,32.84,1909328.0
1551189102.3125,-19.02,0.274056,32.84,1908531.0
1551189102.328125,-15.31,0.274056,32.84,1908468.0
1551189102.34375,-12.7,0.274056,32.84,1908255.0
1551189102.359375,-11.29,0.270214,32.81,1908215.0
1551189102.375,-11.16,0.270214,32.81,1907915.0
1551189102.390625,-12.28,0.268934,32.81,1907894.0
1551189102.40625,-14.41,0.271495,32.81,1907881.0
1551189102.421875,-17.21,0.274056,32.81,1908167.0
1551189102.4375,-20.24,0.272776,32.81,1908215.0
1551189102.453125,-23.23,0.274056,32.81,1908373.0
1551189102.46875,-26.19,0.272776,32.81,1908702.0
1551189102.484375,-29.36,0.271495,32.81,1908971.0
1551189102.5,-33.15,0.270214,32.81,1909499.0
1551189102.515625,-37.83,0.268934,32.81,1909258.0
1551189102.53125,-43.4,0.271495,32.81,1907939.0
1551189102.546875,-49.44,0.270214,32.79,1906831.0
1551189102.5625,-55.29,0.271495,32.79,1906439.0
1551189102.578125,-60.17,0.272776,32.79,1905763.0
1551189102.59375,-63.43,0.272776,32.79,1905583.0
1551189102.609375,-64.7,0.271495,32.81,1905351.0
1551189102.625,-63.95,0.268934,32.81,1905447.0
1551189102.640625,-61.54,0.268934,32.81,1905392.0
1551189102.65625,-58.07,0.268934,32.81,1905264.0
1551189102.671875,-54.29,0.271495,32.81,1905589.0
1551189102.6875,-50.82,0.274056,32.81,1905938.0
1551189102.703125,-48.12,0.274056,32.81,1906409.0
1551189102.71875,-46.39,0.274056,32.81,1906741.0
1551189102.734375,-45.61,0.274056,32.79,1907258.0
1551189102.75,-45.62,0.270214,32.79,1907991.0
1551189102.765625,-46.03,0.270214,32.79,1908602.0
1551189102.78125,-46.25,0.271495,32.79,1909355.0
1551189102.796875,-45.45,0.270214,32.77,1907674.0
1551189102.8125,-42.71,0.272776,32.77,1909863.0
1551189102.828125,-37.33,0.272776,32.77,1910631.0
1551189102.84375,-29.11,0.274056,32.77,1911205.0
1551189102.859375,-18.57,0.272776,32.77,1911909.0
1551189102.875,-6.81,0.272776,32.77,1912557.0
1551189102.890625,4.8,0.270214,32.77,1912615.0
1551189102.90625,15.19,0.270214,32.77,1911860.0
1551189102.921875,23.92,0.270214,32.77,1910958.0
1551189102.9375,31.3,0.268934,32.77,1911042.0
1551189102.953125,38.06,0.271495,32.77,1911020.0
1551189102.96875,44.9,0.274056,32.77,1911042.0
1551189102.984375,52.12,0.272776,32.77,1911187.0
1551189103.0,59.45,0.274056,32.77,1910887.0
1551189103.015625,66.21,0.272776,32.77,1911045.0
1551189103.03125,71.66,0.272776,32.77,1911359.0
1551189103.046875,75.34,0.272776,32.77,1911609.0
1551189103.0625,77.16,0.270214,32.77,1912092.0
1551189103.078125,77.39,0.271495,32.77,1912663.0
1551189103.09375,76.41,0.272776,32.77,1913248.0
1551189103.109375,74.51,0.275337,32.77,1914319.0
1551189103.125,71.85,0.275337,32.77,1913774.0
1551189103.140625,68.58,0.274056,32.77,1911289.0
1551189103.15625,64.96,0.274056,32.77,1914615.0
1551189103.171875,61.39,0.271495,32.77,1915172.0
1551189103.1875,58.35,0.270214,32.77,1915341.0
1551189103.203125,56.12,0.271495,32.77,1915412.0
1551189103.21875,54.68,0.271495,32.77,1915997.0
1551189103.234375,53.84,0.274056,32.77,1916650.0
1551189103.25,53.44,0.274056,32.77,1916156.0
1551189103.265625,53.66,0.274056,32.77,1915323.0
1551189103.28125,55.09,0.276618,32.77,1916191.0
1551189103.296875,58.47,0.275337,32.77,1914714.0
1551189103.3125,64.28,0.271495,32.77,1914361.0
1551189103.328125,72.32,0.271495,32.77,1913999.0
1551189103.34375,81.63,0.271495,32.77,1913494.0
1551189103.359375,90.81,0.271495,32.77,1912971.0
1551189103.375,98.59,0.274056,32.77,1913265.0
1551189103.390625,104.31,0.275337,32.77,1912373.0
1551189103.40625,108.12,0.274056,32.77,1912700.0
1551189103.421875,110.77,0.275337,32.77,1912506.0
1551189103.4375,113.16,0.276618,32.77,1912905.0
1551189103.453125,115.96,0.275337,32.77,1913054.0
1551189103.46875,119.41,0.272776,32.77,1913286.0
1551189103.484375,123.38,0.271495,32.75,1913566.0
1551189103.5,127.61,0.271495,32.75,1913956.0
1551189103.515625,131.82,0.271495,32.75,1913786.0
1551189103.53125,135.85,0.272776,32.75,1914653.0
1551189103.546875,139.56,0.285582,32.73,1914827.0
1551189103.5625,142.88,0.276618,32.73,1915126.0
1551189103.578125,145.78,0.275337,32.73,1915476.0
1551189103.59375,148.27,0.276618,32.73,1916533.0
1551189103.609375,150.32,0.275337,32.75,1917187.0
1551189103.625,151.54,0.274056,32.75,1916211.0
1551189103.640625,151.03,0.272776,32.75,1916954.0
1551189103.65625,147.23,0.272776,32.75,1916061.0
1551189103.671875,138.28,0.275337,32.75,1916627.0
1551189103.6875,122.47,0.276618,32.75,1916145.0
1551189103.703125,98.98,0.276618,32.75,1916054.0
1551189103.71875,68.33,0.277898,32.75,1915999.0
1551189103.734375,32.45,0.277898,32.73,1916172.0
1551189103.75,-5.66,0.274056,32.73,1916160.0
1551189103.765625,-42.62,0.272776,32.73,1916150.0
1551189103.78125,-75.42,0.275337,32.73,1916456.0
1551189103.796875,-101.97,0.272776,32.71,1916185.0
1551189103.8125,-121.43,0.275337,32.71,1916232.0
1551189103.828125,-134.1,0.277898,32.71,1915903.0
1551189103.84375,-141.12,0.277898,32.71,1916647.0
1551189103.859375,-144.03,0.277898,32.73,1917180.0
1551189103.875,-144.28,0.276618,32.73,1916853.0
1551189103.890625,-142.96,0.274056,32.73,1917647.0
1551189103.90625,-140.71,0.276618,32.73,1917318.0
1551189103.921875,-137.82,0.274056,32.71,1918168.0
1551189103.9375,-134.4,0.275337,32.71,1918575.0
1551189103.953125,-130.59,0.279179,32.71,1919353.0
1551189103.96875,-126.55,0.277898,32.71,1919946.0
1551189103.984375,-122.39,0.279179,32.73,1920371.0
1551189104.0,-118.15,0.277898,32.73,1920063.0
1551189104.015625,-113.79,0.275337,32.73,1919278.0
1551189104.03125,-109.19,0.275337,32.73,1918752.0
1551189104.046875,-104.32,0.276618,32.75,1918446.0
1551189104.0625,-99.24,0.274056,32.75,1918823.0
1551189104.078125,-94.09,0.277898,32.75,1918129.0
1551189104.09375,-88.98,0.276618,32.75,1918234.0
1551189104.109375,-83.96,0.279179,32.71,1918005.0
1551189104.125,-79.02,0.277898,32.71,1917788.0
1551189104.140625,-74.11,0.280459,32.71,1917923.0
1551189104.15625,-69.24,0.275337,32.71,1918158.0
1551189104.171875,-64.46,0.277898,32.71,1918266.0
1551189104.1875,-59.92,0.275337,32.71,1918574.0
1551189104.203125,-55.77,0.275337,32.71,1918913.0
1551189104.21875,-52.1,0.280459,32.71,1919709.0
1551189104.234375,-48.95,0.279179,32.73,1919347.0
1551189104.25,-46.28,0.280459,32.73,1920214.0
1551189104.265625,-43.96,0.279179,32.73,1920585.0
1551189104.28125,-41.86,0.279179,32.73,1921178.0
1551189104.296875,-39.83,0.276618,32.68,1921786.0
1551189104.3125,-37.83,0.276618,32.68,1922563.0
1551189104.328125,-35.94,0.276618,32.68,1923137.0
1551189104.34375,-34.34,0.279179,32.68,1923682.0
1551189104.359375,-33.25,0.28174,32.71,1924070.0
1551189104.375,-32.83,0.28174,32.71,1923597.0
1551189104.390625,-33.06,0.28174,32.71,1923292.0
1551189104.40625,-33.72,0.289424,32.71,1923352.0
1551189104.421875,-34.44,0.280459,32.68,1923131.0
1551189104.4375,-34.96,0.277898,32.68,1923019.0
1551189104.453125,-35.2,0.277898,32.68,1922985.0
1551189104.46875,-35.36,0.277898,32.68,1922870.0
1551189104.484375,-35.76,0.280459,32.71,1923081.0
1551189104.5,-36.71,0.28174,32.71,1923047.0
1551189104.515625,-38.32,0.283021,32.71,1922855.0
1551189104.53125,-40.4,0.283021,32.71,1923322.0
1551189104.546875,-42.65,0.280459,32.66,1923650.0
1551189104.5625,-44.72,0.277898,32.66,1923153.0
1551189104.578125,-46.47,0.277898,32.66,1923796.0
1551189104.59375,-48.0,0.277898,32.66,1924997.0
1551189104.609375,-49.61,0.28174,32.68,1925108.0
1551189104.625,-51.69,0.280459,32.68,1924151.0
1551189104.640625,-54.58,0.28174,32.68,1925613.0
1551189104.65625,-58.32,0.283021,32.68,1925893.0
1551189104.671875,-62.58,0.283021,32.68,1926252.0
1551189104.6875,-66.59,0.28174,32.68,1926677.0
1551189104.703125,-69.29,0.279179,32.68,1926430.0
1551189104.71875,-69.65,0.279179,32.68,1925646.0
1551189104.734375,-67.05,0.279179,32.66,1925519.0
1551189104.75,-61.54,0.279179,32.66,1925005.0
1551189104.765625,-53.88,0.280459,32.66,1924780.0
1551189104.78125,-45.26,0.28174,32.66,1924548.0
1551189104.796875,-36.86,0.283021,32.68,1924572.0
1551189104.8125,-29.55,0.283021,32.68,1924402.0
1551189104.828125,-23.63,0.284301,32.68,1924318.0
1551189104.84375,-19.04,0.279179,32.68,1924589.0
1551189104.859375,-15.44,0.279179,32.68,1924299.0
1551189104.875,-12.5,0.279179,32.68,1924188.0
1551189104.890625,-9.92,0.280459,32.68,1924154.0
1551189104.90625,-7.56,0.28174,32.68,1924557.0
1551189104.921875,-5.31,0.28174,32.66,1924661.0
1551189104.9375,-3.13,0.280459,32.66,1924299.0
1551189104.953125,-1.0,0.283021,32.66,1924069.0
1551189104.96875,1.13,0.280459,32.66,1924652.0
1551189104.984375,3.32,0.280459,32.65,1925006.0
1551189105.0,5.6,0.279179,32.65,1925055.0
1551189105.015625,7.92,0.279179,32.65,1925413.0
1551189105.03125,10.13,0.284301,32.65,1926025.0
1551189105.046875,11.93,0.283021,32.65,1925751.0
1551189105.0625,13.14,0.284301,32.65,1926927.0
1551189105.078125,13.7,0.284301,32.65,1926527.0
1551189105.09375,13.79,0.284301,32.65,1927314.0
1551189105.109375,13.75,0.28174,32.65,1926116.0
1551189105.125,13.81,0.280459,32.65,1925241.0
1551189105.140625,13.94,0.283021,32.65,1924740.0
1551189105.15625,13.83,0.280459,32.65,1927368.0
1551189105.171875,12.95,0.285582,32.65,1924318.0
1551189105.1875,10.91,0.285582,32.65,1924007.0
1551189105.203125,7.71,0.285582,32.65,1923629.0
1551189105.21875,3.85,0.285582,32.65,1923319.0
1551189105.234375,0.12,0.28174,32.63,1922834.0
1551189105.25,-2.62,0.28174,32.63,1922418.0
1551189105.265625,-3.91,0.28174,32.63,1922085.0
1551189105.28125,-3.77,0.28174,32.63,1922115.0
1551189105.296875,-2.72,0.283021,32.63,1921822.0
1551189105.3125,-1.42,0.286863,32.63,1921965.0
1551189105.328125,-0.37,0.286863,32.63,1921895.0
1551189105.34375,0.36,0.286863,32.63,1921612.0
1551189105.359375,1.01,0.286863,32.65,1921827.0
1551189105.375,1.98,0.283021,32.65,1921756.0
1551189105.390625,3.42,0.283021,32.65,1921777.0
1551189105.40625,5.13,0.283021,32.65,1921729.0
1551189105.421875,6.6,0.284301,32.63,1921954.0
1551189105.4375,7.27,0.286863,32.63,1921582.0
1551189105.453125,6.83,0.286863,32.63,1920944.0
1551189105.46875,5.31,0.286863,32.63,1919665.0
1551189105.484375,3.06,0.288143,32.63,1919151.0
1551189105.5,0.52,0.284301,32.63,1917891.0
1551189105.515625,-2.0,0.284301,32.63,1918593.0
1551189105.53125,-4.36,0.285582,32.63,1917502.0
1551189105.546875,-6.69,0.283021,32.63,1917365.0
1551189105.5625,-9.15,0.285582,32.63,1917031.0
1551189105.578125,-11.95,0.285582,32.63,1916681.0
1551189105.59375,-15.27,0.285582,32.63,1916559.0
1551189105.609375,-19.26,0.286863,32.63,1916544.0
1551189105.625,-23.96,0.285582,32.63,1917346.0
1551189105.640625,-29.23,0.284301,32.63,1916872.0
1551189105.65625,-34.63,0.286863,32.63,1918053.0
1551189105.671875,-39.33,0.284301,32.61,1918493.0
1551189105.6875,-42.35,0.284301,32.61,1918682.0
1551189105.703125,-42.78,0.286863,32.61,1919237.0
1551189105.71875,-40.11,0.289424,32.61,1919633.0
1551189105.734375,-34.49,0.289424,32.63,1919936.0
1551189105.75,-26.69,0.289424,32.63,1919264.0
1551189105.765625,-17.88,0.288143,32.63,1918456.0
1551189105.78125,-9.35,0.285582,32.63,1917195.0
1551189105.796875,-2.12,0.285582,32.61,1917606.0
1551189105.8125,3.3,0.285582,32.61,1917845.0
1551189105.828125,6.9,0.288143,32.61,1917341.0
1551189105.84375,9.17,0.288143,32.61,1916988.0
1551189105.859375,10.8,0.290705,32.61,1915737.0
1551189105.875,12.44,0.288143,32.61,1915392.0
1551189105.890625,14.43,0.289424,32.61,1915158.0
1551189105.90625,16.79,0.288143,32.61,1914814.0
1551189105.921875,19.24,0.288143,32.59,1916108.0
1551189105.9375,21.47,0.285582,32.59,1914798.0
1551189105.953125,23.31,0.285582,32.59,1914973.0
1551189105.96875,24.84,0.285582,32.59,1914713.0
1551189105.984375,26.34,0.288143,32.59,1914830.0
1551189106.0,28.06,0.290705,32.59,1914976.0
1551189106.015625,30.08,0.290705,32.59,1915590.0
1551189106.03125,32.3,0.290705,32.59,1915351.0
1551189106.046875,34.43,0.286863,32.59,1916128.0
1551189106.0625,36.19,0.286863,32.59,1916389.0
1551189106.078125,37.44,0.285582,32.59,1916919.0
1551189106.09375,38.26,0.285582,32.59,1917121.0
1551189106.109375,38.88,0.288143,32.59,1917778.0
1551189106.125,39.57,0.290705,32.59,1917812.0
1551189106.140625,40.49,0.290705,32.59,1915991.0
1551189106.15625,41.54,0.289424,32.59,1917314.0
1551189106.171875,42.47,0.291985,32.57,1916267.0
1551189106.1875,42.93,0.286863,32.57,1915700.0
1551189106.203125,42.71,0.289424,32.57,1914867.0
1551189106.21875,41.92,0.286863,32.57,1914323.0
1551189106.234375,40.91,0.288143,32.57,1914283.0
1551189106.25,40.19,0.290705,32.57,1915347.0
1551189106.265625,40.25,0.290705,32.57,1914199.0
1551189106.28125,41.3,0.290705,32.57,1913744.0
1551189106.296875,43.24,0.289424,32.55,1913983.0
1551189106.3125,45.73,0.286863,32.55,1913701.0
1551189106.328125,48.28,0.286863,32.55,1913717.0
1551189106.34375,50.37,0.289424,32.55,1913844.0
1551189106.359375,51.58,0.286863,32.57,1914064.0
1551189106.375,51.58,0.289424,32.57,1914463.0
1551189106.390625,50.14,0.291985,32.57,1914470.0
1551189106.40625,47.14,0.291985,32.57,1914575.0
1551189106.421875,42.61,0.291985,32.59,1915020.0
1551189106.4375,36.73,0.291985,32.59,1915263.0
1551189106.453125,29.82,0.288143,32.59,1915445.0
1551189106.46875,22.2,0.288143,32.59,1915873.0
1551189106.484375,14.09,0.290705,32.57,1916195.0
1551189106.5,5.47,0.288143,32.57,1916580.0
1551189106.515625,-3.83,0.291985,32.57,1916971.0
1551189106.53125,-14.04,0.293266,32.57,1917203.0
1551189106.546875,-25.07,0.294547,32.57,1917085.0
1551189106.5625,-36.45,0.291985,32.57,1915724.0
1551189106.578125,-47.19,0.290705,32.57,1915104.0
1551189106.59375,-56.06,0.289424,32.57,1916144.0
1551189106.609375,-61.98,0.289424,32.57,1914735.0
1551189106.625,-64.37,0.289424,32.57,1913942.0
1551189106.640625,-63.33,0.291985,32.57,1914111.0
1551189106.65625,-59.61,0.294547,32.57,1913650.0
1551189106.671875,-54.28,0.294547,32.57,1913148.0
1551189106.6875,-48.41,0.294547,32.57,1913502.0
1551189106.703125,-42.82,0.293266,32.57,1913105.0
1551189106.71875,-37.96,0.293266,32.57,1913379.0
1551189106.734375,-33.91,0.290705,32.55,1913441.0
1551189106.75,-30.48,0.290705,32.55,1913738.0
1551189106.765625,-27.36,0.291985,32.55,1913921.0
1551189106.78125,-24.26,0.293266,32.55,1914073.0
1551189106.796875,-21.01,0.293266,32.57,1912922.0
1551189106.8125,-17.64,0.295827,32.57,1914273.0
1551189106.828125,-14.28,0.295827,32.57,1914695.0
1551189106.84375,-11.04,0.294547,32.57,1915430.0
1551189106.859375,-7.97,0.294547,32.55,1916236.0
1551189106.875,-4.95,0.291985,32.55,1916712.0
1551189106.890625,-1.82,0.294547,32.55,1916180.0
1551189106.90625,1.51,0.291985,32.55,1915834.0
1551189106.921875,5.08,0.294547,32.55,1914912.0
1551189106.9375,8.75,0.295827,32.55,1915312.0
1551189106.953125,12.39,0.298388,32.55,1914632.0
1551189106.96875,15.81,0.294547,32.55,1913896.0
1551189106.984375,18.92,0.295827,32.55,1913084.0
1551189107.0,21.61,0.293266,32.55,1914313.0
1551189107.015625,23.82,0.294547,32.55,1912689.0
1551189107.03125,25.42,0.294547,32.55,1912271.0
1551189107.046875,26.28,0.295827,32.53,1912097.0
1551189107.0625,26.29,0.297108,32.53,1911830.0
1551189107.078125,25.44,0.297108,32.53,1911657.0
1551189107.09375,23.86,0.297108,32.53,1911892.0
1551189107.109375,21.81,0.297108,32.55,1911897.0
1551189107.125,19.64,0.293266,32.55,1912051.0
1551189107.140625,17.64,0.293266,32.55,1912365.0
1551189107.15625,15.88,0.293266,32.55,1912574.0
1551189107.171875,14.2,0.293266,32.53,1913077.0
1551189107.1875,12.3,0.295827,32.53,1913269.0
1551189107.203125,9.92,0.298388,32.53,1913550.0
1551189107.21875,7.08,0.298388,32.53,1913824.0
1551189107.234375,4.05,0.298388,32.53,1914296.0
1551189107.25,1.25,0.294547,32.53,1914756.0
1551189107.265625,-1.07,0.294547,32.53,1915213.0
